ID;n_adults;n_children;weekend_nights;week_nights;meal_plan;car_parking_space;room_type;lead_time;year;month;date;market_segment;repeated_guest;previous_cancellations;previous_bookings_not_canceled;avg_room_price;special_requests;status
INN22942;2;0;1;3;Meal Plan 1;0;Room_Type 1;75;2018;3;17;Offline;0;0;0;80.0;0;1
INN17191;1;0;0;2;Meal Plan 1;0;Room_Type 1;1;2017;8;18;Corporate;0;0;0;65.0;0;0
INN11124;2;0;0;2;Meal Plan 1;0;Room_Type 1;33;2018;3;8;Offline;0;0;0;67.52;0;0
INN11129;1;0;0;3;Not Selected;0;Room_Type 1;25;2018;5;10;Online;0;0;0;129.0;0;0
INN23131;1;0;0;1;Meal Plan 1;0;Room_Type 1;2;2018;10;13;Offline;0;0;0;109.65;0;0
INN11240;2;1;2;3;Meal Plan 1;0;Room_Type 1;86;2018;10;22;Online;0;0;0;123.84;1;1
INN26560;2;0;2;3;Meal Plan 1;0;Room_Type 4;61;2017;12;27;Offline;0;0;0;56.0;0;0
INN30259;2;0;0;3;Meal Plan 2;0;Room_Type 1;150;2018;6;16;Offline;0;0;0;90.0;1;0
INN34299;2;0;0;3;Meal Plan 1;0;Room_Type 1;276;2018;9;22;Offline;0;0;0;116.33;0;1
INN10730;2;0;2;2;Not Selected;0;Room_Type 1;18;2018;12;2;Online;0;0;0;76.29;0;0
INN25254;2;1;1;3;Meal Plan 1;0;Room_Type 1;45;2018;9;12;Online;0;0;0;162.79;1;0
INN02379;2;0;2;3;Meal Plan 1;0;Room_Type 4;46;2018;9;11;Online;0;0;0;149.4;1;1
INN22052;2;0;0;2;Meal Plan 1;0;Room_Type 1;46;2018;11;18;Online;0;0;0;93.6;3;0
INN27274;1;0;0;2;Meal Plan 1;1;Room_Type 1;6;2018;7;6;Corporate;1;0;10;67.0;1;0
INN28449;2;0;0;1;Meal Plan 1;0;Room_Type 1;179;2018;7;1;Online;0;0;0;96.3;1;1
INN08715;2;0;0;4;Meal Plan 2;0;Room_Type 4;124;2018;11;2;Online;0;0;0;137.7;1;0
INN20127;2;0;0;1;Meal Plan 1;0;Room_Type 1;103;2018;12;7;Online;0;0;0;93.6;2;1
INN04583;2;0;1;1;Meal Plan 2;0;Room_Type 1;247;2018;6;6;Online;0;0;0;115.0;0;1
INN25649;2;0;1;1;Meal Plan 1;0;Room_Type 1;60;2017;10;12;Offline;0;0;0;65.0;1;0
INN07220;2;1;2;5;Meal Plan 1;0;Room_Type 1;259;2018;12;28;Online;0;0;0;80.26;3;0
INN18666;2;0;1;1;Not Selected;0;Room_Type 1;268;2018;10;1;Online;0;0;0;95.4;0;1
INN17985;2;0;0;3;Meal Plan 1;0;Room_Type 1;57;2018;6;8;Online;0;0;0;117.9;0;1
INN34533;1;0;2;8;Meal Plan 1;0;Room_Type 1;45;2018;11;1;Online;0;0;0;95.74;0;1
INN12295;3;0;1;3;Meal Plan 1;0;Room_Type 4;27;2018;7;25;Online;0;0;0;182.33;0;1
INN14157;2;0;2;1;Meal Plan 1;0;Room_Type 4;67;2018;9;18;Online;0;0;0;149.4;1;0
INN09623;2;0;0;4;Meal Plan 1;0;Room_Type 4;238;2018;9;20;Offline;0;0;0;107.0;1;1
INN05755;2;0;1;5;Not Selected;0;Room_Type 1;15;2018;12;20;Online;0;0;0;67.32;1;0
INN30529;2;0;0;2;Meal Plan 2;0;Room_Type 1;292;2018;7;21;Offline;0;0;0;115.0;0;1
INN20338;2;0;0;3;Meal Plan 1;0;Room_Type 1;162;2017;9;17;Offline;0;0;0;70.0;1;0
INN18761;2;0;0;2;Meal Plan 1;0;Room_Type 1;2;2017;9;10;Online;0;0;0;152.0;2;0
INN22699;2;0;2;2;Not Selected;0;Room_Type 1;43;2018;11;25;Online;0;0;0;74.8;0;1
INN32513;2;0;1;4;Not Selected;0;Room_Type 1;129;2018;6;27;Online;0;0;0;80.75;1;1
INN20801;2;0;0;3;Meal Plan 1;0;Room_Type 1;48;2018;11;10;Offline;0;0;0;75.0;0;0
INN32232;2;0;1;3;Meal Plan 1;0;Room_Type 1;23;2017;11;12;Online;0;0;0;90.95;1;0
INN05343;1;0;0;1;Meal Plan 1;1;Room_Type 1;4;2018;8;30;Corporate;0;0;0;67.0;0;0
INN11938;3;0;1;2;Meal Plan 1;0;Room_Type 1;3;2018;10;7;Online;0;0;0;166.0;1;0
INN12763;3;0;2;2;Meal Plan 1;0;Room_Type 4;255;2018;12;30;Online;0;0;0;123.75;0;0
INN31862;2;2;1;2;Meal Plan 1;0;Room_Type 6;10;2017;8;21;Online;0;0;0;153.0;2;0
INN32189;2;0;2;0;Meal Plan 1;0;Room_Type 1;45;2018;8;7;Online;0;0;0;135.9;1;0
INN17642;2;0;0;1;Not Selected;0;Room_Type 1;4;2018;7;16;Online;0;0;0;139.0;1;0
INN17781;2;0;0;2;Meal Plan 2;0;Room_Type 1;102;2017;10;16;Offline;0;0;0;101.5;0;1
INN07951;2;0;2;2;Meal Plan 1;0;Room_Type 1;179;2018;7;17;Online;0;0;0;90.95;1;0
INN10960;2;0;0;3;Meal Plan 1;0;Room_Type 1;335;2018;10;13;Offline;0;0;0;90.0;1;0
INN00696;2;0;0;2;Meal Plan 2;0;Room_Type 1;257;2017;7;1;Online;0;0;0;101.5;0;1
INN32220;2;0;1;2;Not Selected;0;Room_Type 1;107;2018;10;21;Online;0;0;0;108.0;1;0
INN15165;2;0;0;3;Meal Plan 1;0;Room_Type 1;54;2018;4;20;Online;0;0;0;130.05;0;0
INN33392;2;0;0;3;Meal Plan 1;0;Room_Type 4;39;2018;1;27;Online;0;0;0;69.22;1;0
INN24576;2;0;0;3;Meal Plan 1;0;Room_Type 1;5;2018;2;25;Online;0;0;0;93.0;1;0
INN17138;1;0;0;2;Meal Plan 1;0;Room_Type 1;18;2018;2;9;Online;0;0;0;67.22;1;0
INN23441;2;0;1;1;Meal Plan 1;0;Room_Type 4;1;2018;9;17;Online;0;0;0;155.54;2;0
INN10696;2;0;1;5;Meal Plan 2;0;Room_Type 1;94;2018;3;28;Offline;0;0;0;110.75;1;0
INN21231;1;0;0;2;Meal Plan 1;0;Room_Type 1;26;2018;11;16;Corporate;0;0;0;77.0;0;0
INN30246;2;0;1;3;Meal Plan 1;0;Room_Type 1;161;2018;9;19;Offline;0;0;0;95.88;0;0
INN01685;2;0;2;2;Meal Plan 1;0;Room_Type 1;45;2018;10;30;Offline;0;0;0;75.0;0;0
INN00628;2;0;2;2;Meal Plan 1;0;Room_Type 1;167;2018;10;1;Online;0;0;0;108.9;1;1
INN09312;1;0;1;1;Meal Plan 1;0;Room_Type 1;45;2018;9;12;Offline;0;0;0;81.0;0;0
INN33197;2;0;1;3;Meal Plan 1;0;Room_Type 1;10;2017;8;17;Online;0;0;0;99.0;1;1
INN14100;2;0;0;2;Meal Plan 2;0;Room_Type 1;74;2017;9;18;Offline;0;0;0;101.5;0;0
INN25850;1;0;0;1;Meal Plan 1;0;Room_Type 1;0;2018;11;29;Corporate;0;0;0;79.0;0;0
INN08054;1;0;1;1;Meal Plan 1;0;Room_Type 1;32;2017;10;24;Online;0;0;0;120.0;1;0
INN35404;2;0;2;3;Meal Plan 1;0;Room_Type 1;131;2018;3;20;Offline;0;0;0;59.5;0;0
INN21547;2;0;2;0;Meal Plan 1;0;Room_Type 1;25;2018;9;25;Online;0;0;0;145.0;2;0
INN12409;2;0;0;3;Meal Plan 1;0;Room_Type 4;47;2018;2;18;Online;0;0;0;90.3;0;0
INN33585;2;0;1;1;Meal Plan 1;0;Room_Type 1;275;2018;6;4;Offline;0;0;0;62.8;0;1
INN13420;1;0;1;3;Meal Plan 1;0;Room_Type 1;104;2018;4;18;Online;0;0;0;72.25;1;1
INN27458;1;0;1;1;Meal Plan 2;0;Room_Type 1;301;2018;7;30;Offline;0;0;0;90.0;0;0
INN34592;2;0;0;3;Meal Plan 1;0;Room_Type 1;92;2018;4;7;Online;0;0;0;93.3;1;0
INN09776;1;0;1;1;Meal Plan 1;0;Room_Type 1;5;2018;9;19;Corporate;1;0;2;65.0;1;0
INN29755;1;0;1;1;Meal Plan 2;0;Room_Type 1;301;2018;7;30;Offline;0;0;0;90.0;0;0
INN16851;2;0;2;2;Meal Plan 1;0;Room_Type 1;43;2017;12;26;Offline;0;0;0;55.0;2;0
INN25138;2;0;0;1;Meal Plan 1;0;Room_Type 1;1;2018;8;4;Online;0;0;0;110.19;0;0
INN32464;1;0;1;0;Meal Plan 1;0;Room_Type 1;3;2018;3;21;Corporate;0;0;0;79.0;0;0
INN22571;1;0;1;1;Meal Plan 1;0;Room_Type 1;22;2018;4;18;Online;0;0;0;95.0;0;0
INN03909;2;0;0;2;Meal Plan 1;0;Room_Type 1;8;2018;3;18;Online;0;0;0;125.0;1;0
INN06234;2;0;1;3;Meal Plan 1;0;Room_Type 1;25;2018;3;7;Offline;0;0;0;87.0;0;0
INN17727;2;0;0;3;Meal Plan 1;0;Room_Type 1;31;2018;12;8;Offline;0;0;0;74.88;0;0
INN12847;2;0;0;3;Meal Plan 2;0;Room_Type 1;85;2017;9;30;Offline;0;0;0;125.0;0;0
INN02006;2;0;0;2;Meal Plan 2;0;Room_Type 1;257;2017;7;1;Online;0;0;0;101.5;0;1
INN14904;2;0;0;2;Meal Plan 1;0;Room_Type 1;315;2018;12;2;Offline;0;0;0;52.0;0;0
INN23599;1;0;0;1;Not Selected;0;Room_Type 1;5;2018;9;7;Online;1;0;1;149.0;1;0
INN06275;2;0;0;1;Meal Plan 1;0;Room_Type 1;105;2018;4;6;Online;0;0;0;75.0;0;1
INN16570;2;0;0;1;Not Selected;0;Room_Type 1;3;2018;9;2;Online;0;0;0;129.0;3;0
INN06981;2;0;0;1;Meal Plan 1;0;Room_Type 4;1;2018;7;7;Corporate;0;0;0;94.0;0;0
INN33984;2;0;2;1;Meal Plan 1;0;Room_Type 4;69;2018;5;7;Online;0;0;0;140.4;3;0
INN04687;2;0;2;5;Meal Plan 1;0;Room_Type 1;16;2018;6;30;Online;0;0;0;151.0;1;0
INN27094;2;0;2;5;Meal Plan 1;0;Room_Type 1;97;2018;4;30;Online;0;0;0;109.81;1;0
INN27416;2;0;0;2;Meal Plan 1;0;Room_Type 1;86;2017;9;9;Corporate;0;0;0;100.0;0;0
INN11138;1;0;0;2;Meal Plan 1;0;Room_Type 1;99;2018;2;19;Corporate;0;0;0;80.5;0;0
INN17155;1;0;0;1;Meal Plan 1;0;Room_Type 1;7;2018;12;13;Corporate;0;0;0;79.0;0;0
INN33555;2;0;1;1;Not Selected;1;Room_Type 1;220;2018;8;15;Online;0;0;0;99.0;1;0
INN18770;2;0;2;4;Meal Plan 1;0;Room_Type 1;136;2018;7;10;Offline;0;0;0;72.25;1;0
INN19300;2;0;2;2;Meal Plan 1;0;Room_Type 1;204;2017;10;9;Offline;0;0;0;72.75;0;0
INN26006;2;0;0;3;Meal Plan 1;0;Room_Type 1;101;2018;4;6;Online;0;0;0;90.3;1;0
INN08534;2;0;0;3;Meal Plan 1;0;Room_Type 4;0;2018;11;24;Online;0;0;0;74.54;0;0
INN00237;2;0;0;2;Meal Plan 1;0;Room_Type 5;117;2018;4;29;Online;0;0;0;105.84;0;1
INN03962;2;0;2;3;Meal Plan 1;1;Room_Type 4;17;2018;12;2;Online;0;0;0;107.09;2;0
INN04218;2;1;0;2;Meal Plan 1;0;Room_Type 1;150;2018;8;17;Online;0;0;0;135.0;1;0
INN19987;2;0;0;2;Not Selected;0;Room_Type 1;17;2018;10;7;Online;0;0;0;135.0;1;1
INN01753;2;0;2;1;Meal Plan 1;0;Room_Type 4;43;2018;12;4;Online;0;0;0;110.2;1;0
INN18251;2;0;0;1;Meal Plan 1;0;Room_Type 1;56;2018;6;8;Offline;0;0;0;120.0;0;0
INN23592;2;0;2;0;Meal Plan 2;0;Room_Type 1;75;2018;10;30;Offline;0;0;0;105.0;0;1
INN08544;1;0;2;0;Meal Plan 2;0;Room_Type 1;386;2018;10;23;Offline;0;0;0;90.0;1;0
INN31655;2;0;1;3;Meal Plan 1;0;Room_Type 1;20;2018;3;7;Offline;0;0;0;65.58;0;0
INN36245;2;0;0;3;Meal Plan 2;0;Room_Type 1;150;2018;6;16;Offline;0;0;0;90.0;1;0
INN28271;2;1;0;2;Meal Plan 2;0;Room_Type 1;20;2018;9;9;Online;0;0;0;193.05;2;0
INN10025;2;0;0;5;Meal Plan 1;0;Room_Type 1;140;2017;12;29;Offline;0;0;0;70.0;0;0
INN29170;2;0;1;1;Meal Plan 1;0;Room_Type 1;11;2018;2;13;Online;0;0;0;91.0;1;0
INN34293;1;0;0;3;Meal Plan 1;0;Room_Type 1;204;2018;5;5;Offline;0;0;0;90.0;0;1
INN08935;1;0;4;11;Meal Plan 1;0;Room_Type 1;155;2018;8;30;Online;0;0;0;117.42;0;1
INN25121;2;0;0;1;Meal Plan 2;0;Room_Type 1;55;2018;4;6;Offline;0;0;0;104.0;0;0
INN14845;2;0;2;2;Meal Plan 1;0;Room_Type 1;204;2017;10;9;Offline;0;0;0;72.75;0;0
INN29315;2;0;1;1;Meal Plan 1;0;Room_Type 1;8;2018;12;3;Online;0;0;0;111.5;0;0
INN29086;2;0;1;5;Meal Plan 1;0;Room_Type 4;196;2018;12;27;Online;0;0;0;101.15;0;0
INN25016;2;0;0;2;Meal Plan 2;0;Room_Type 1;273;2017;7;17;Offline;0;0;0;109.0;0;1
INN19879;2;0;2;3;Meal Plan 1;0;Room_Type 1;84;2018;4;14;Online;0;0;0;90.95;0;0
INN26355;2;0;0;1;Not Selected;0;Room_Type 1;54;2018;7;2;Online;0;0;0;107.1;1;0
INN15811;1;0;0;1;Meal Plan 1;1;Room_Type 1;20;2018;10;13;Corporate;1;0;2;67.0;0;0
INN23620;2;0;0;2;Meal Plan 1;0;Room_Type 1;49;2018;10;25;Offline;0;0;0;85.5;0;0
INN17410;2;0;0;1;Meal Plan 1;0;Room_Type 1;56;2018;6;8;Offline;0;0;0;120.0;0;0
INN11675;1;0;2;1;Meal Plan 1;0;Room_Type 1;125;2018;8;7;Online;0;0;0;108.9;0;1
INN22329;2;0;0;1;Not Selected;0;Room_Type 1;191;2018;11;25;Online;0;0;0;71.1;0;1
INN30404;3;0;0;4;Meal Plan 1;0;Room_Type 4;175;2018;8;2;Online;0;0;0;130.05;1;1
INN25167;2;0;2;1;Meal Plan 1;0;Room_Type 1;282;2017;10;10;Offline;0;0;0;76.67;0;0
INN11943;1;0;1;0;Meal Plan 1;0;Room_Type 1;0;2018;10;10;Corporate;1;0;1;95.0;0;0
INN32819;1;0;0;2;Meal Plan 2;0;Room_Type 1;6;2017;12;10;Online;0;0;0;0.0;0;0
INN08180;3;0;0;3;Meal Plan 1;0;Room_Type 1;172;2018;8;25;Online;0;0;0;137.7;1;1
INN05797;2;0;1;5;Meal Plan 1;0;Room_Type 1;124;2018;8;8;Online;0;0;0;97.01;1;0
INN10954;1;0;0;1;Not Selected;0;Room_Type 1;0;2018;4;5;Offline;0;0;0;84.0;0;0
INN20703;2;0;1;5;Meal Plan 1;0;Room_Type 1;56;2018;3;28;Online;0;0;0;85.85;1;1
INN22866;2;0;1;1;Not Selected;0;Room_Type 1;76;2018;4;25;Online;0;0;0;85.5;1;0
INN21433;0;2;0;3;Meal Plan 1;0;Room_Type 2;104;2017;8;11;Online;0;0;0;6.0;2;0
INN10627;2;0;1;3;Meal Plan 1;0;Room_Type 4;64;2018;11;3;Online;0;0;0;106.2;1;1
INN09036;2;0;0;1;Meal Plan 1;0;Room_Type 1;4;2018;8;25;Online;0;0;0;149.0;1;0
INN25098;1;0;0;3;Meal Plan 1;0;Room_Type 1;37;2018;10;13;Offline;0;0;0;95.0;0;0
INN30740;3;0;0;2;Meal Plan 1;0;Room_Type 4;17;2018;12;2;Online;0;0;0;157.5;2;0
INN09114;1;0;0;2;Meal Plan 1;0;Room_Type 1;2;2018;11;30;Corporate;1;1;6;65.0;1;0
INN12486;2;0;1;0;Meal Plan 1;0;Room_Type 1;3;2018;9;25;Offline;0;0;0;95.0;0;0
INN30807;2;1;1;0;Meal Plan 1;0;Room_Type 1;154;2018;10;31;Online;0;0;0;78.99;2;0
INN05921;2;0;1;4;Meal Plan 2;0;Room_Type 1;129;2018;7;25;Online;0;0;0;131.75;0;1
INN05155;2;0;1;2;Meal Plan 1;0;Room_Type 1;7;2018;6;3;Online;0;0;0;134.33;1;0
INN22226;1;0;0;2;Meal Plan 1;0;Room_Type 1;32;2017;11;20;Offline;0;0;0;73.0;0;0
INN25317;2;0;2;1;Meal Plan 1;0;Room_Type 1;124;2018;10;9;Online;0;0;0;118.8;2;0
INN19605;1;0;2;1;Meal Plan 1;0;Room_Type 1;24;2018;12;18;Online;0;0;0;104.0;1;0
INN01434;2;0;2;1;Meal Plan 1;0;Room_Type 1;34;2018;9;25;Online;0;0;0;117.0;1;0
INN26821;2;0;0;4;Not Selected;0;Room_Type 1;67;2018;11;1;Online;0;0;0;79.2;1;0
INN03305;1;0;0;1;Meal Plan 1;0;Room_Type 1;4;2018;10;25;Online;0;0;0;104.0;0;0
INN16428;1;0;1;0;Meal Plan 1;0;Room_Type 1;1;2018;5;16;Online;0;0;0;105.0;0;1
INN03019;2;0;2;1;Meal Plan 1;0;Room_Type 1;34;2018;5;1;Online;0;0;0;126.9;0;1
INN28797;2;0;0;4;Meal Plan 1;0;Room_Type 1;166;2018;7;6;Online;0;0;0;90.95;1;0
INN02651;2;0;1;2;Meal Plan 1;0;Room_Type 1;1;2017;9;14;Offline;0;0;0;90.0;0;0
INN15752;2;0;0;1;Not Selected;0;Room_Type 1;0;2017;10;6;Online;0;0;0;114.0;2;0
INN23425;2;0;2;3;Meal Plan 1;0;Room_Type 4;184;2018;9;22;Online;0;0;0;137.28;0;1
INN23830;2;0;2;4;Meal Plan 2;0;Room_Type 1;327;2017;9;9;Offline;0;0;0;88.0;0;0
INN13446;2;0;0;2;Not Selected;0;Room_Type 1;23;2017;9;2;Online;0;0;0;96.0;2;0
INN35517;2;0;0;4;Meal Plan 1;0;Room_Type 1;323;2018;5;17;Offline;0;0;0;70.0;0;1
INN03606;2;0;1;2;Meal Plan 1;0;Room_Type 1;67;2018;12;2;Offline;0;0;0;75.0;0;0
INN21858;2;0;2;2;Meal Plan 1;0;Room_Type 1;219;2018;10;22;Online;0;0;0;90.95;2;0
INN07462;2;0;0;1;Not Selected;0;Room_Type 1;182;2018;10;12;Online;0;0;0;98.1;0;1
INN15667;2;0;2;4;Meal Plan 1;0;Room_Type 1;75;2018;12;21;Online;0;0;0;88.4;1;0
INN08920;1;0;0;3;Meal Plan 1;0;Room_Type 1;113;2018;5;31;Corporate;0;0;0;100.0;0;1
INN12027;2;0;0;2;Meal Plan 1;0;Room_Type 1;211;2018;5;20;Offline;0;0;0;100.0;0;1
INN19311;2;0;0;2;Meal Plan 1;0;Room_Type 1;345;2018;12;20;Online;0;0;0;78.3;2;1
INN20852;3;0;0;3;Meal Plan 1;0;Room_Type 1;22;2018;9;13;Offline;0;0;0;124.0;1;0
INN35560;1;0;0;1;Meal Plan 1;1;Room_Type 1;2;2017;11;12;Online;0;0;0;100.0;1;0
INN34195;2;0;1;3;Meal Plan 1;0;Room_Type 4;163;2018;9;19;Online;0;0;0;140.4;0;1
INN34836;3;0;0;1;Meal Plan 1;0;Room_Type 4;13;2018;6;10;Online;0;0;0;177.0;0;0
INN02385;1;0;2;2;Meal Plan 1;0;Room_Type 4;102;2018;10;30;Online;0;0;0;122.85;2;0
INN02295;2;0;0;2;Not Selected;0;Room_Type 1;54;2018;11;11;Online;0;0;0;79.2;0;1
INN24583;2;0;1;3;Not Selected;0;Room_Type 1;2;2018;6;16;Offline;0;0;0;72.25;0;0
INN25599;2;0;1;2;Meal Plan 1;0;Room_Type 1;121;2018;6;24;Offline;0;0;0;90.0;0;1
INN27895;2;0;2;2;Meal Plan 1;0;Room_Type 1;2;2018;5;15;Offline;0;0;0;81.75;0;0
INN34307;2;2;0;3;Meal Plan 2;0;Room_Type 6;43;2018;12;29;Online;0;0;0;349.63;1;0
INN34436;1;0;0;1;Meal Plan 1;0;Room_Type 4;0;2018;9;28;Complementary;1;0;3;0.0;1;0
INN14652;2;0;2;1;Meal Plan 1;0;Room_Type 1;155;2018;6;26;Online;0;0;0;96.3;1;0
INN07553;2;0;1;1;Meal Plan 1;0;Room_Type 1;159;2018;4;9;Offline;0;0;0;70.0;1;0
INN20566;2;0;2;5;Meal Plan 1;0;Room_Type 1;53;2018;3;15;Online;0;0;0;83.92;1;0
INN34584;3;0;1;0;Meal Plan 1;0;Room_Type 4;40;2018;10;2;Online;0;0;0;158.4;1;0
INN33506;2;0;1;0;Not Selected;0;Room_Type 1;63;2018;8;22;Offline;0;0;0;63.75;0;0
INN29187;2;0;0;2;Not Selected;0;Room_Type 1;14;2018;8;30;Online;0;0;0;118.0;0;1
INN29698;2;0;1;3;Not Selected;0;Room_Type 1;10;2018;11;17;Online;0;0;0;78.63;0;0
INN27050;1;0;1;2;Meal Plan 1;0;Room_Type 5;11;2018;7;18;Offline;0;0;0;174.33;0;0
INN26710;2;0;1;2;Meal Plan 2;0;Room_Type 1;161;2018;3;25;Offline;0;0;0;130.0;0;1
INN29071;2;0;2;2;Meal Plan 1;0;Room_Type 4;71;2018;4;8;Online;0;0;0;107.95;0;0
INN33821;2;0;0;3;Meal Plan 1;0;Room_Type 4;95;2018;5;19;Online;0;0;0;140.4;0;0
INN11348;1;0;0;2;Meal Plan 1;0;Room_Type 1;32;2017;11;20;Offline;0;0;0;73.0;0;0
INN31444;2;0;0;3;Meal Plan 1;0;Room_Type 1;186;2018;11;24;Online;0;0;0;64.56;0;1
INN20507;2;1;0;1;Meal Plan 1;0;Room_Type 1;37;2018;3;25;Online;0;0;0;143.1;1;1
INN14996;2;0;0;1;Meal Plan 1;0;Room_Type 1;5;2018;12;20;Online;0;0;0;105.0;1;0
INN31798;2;0;1;2;Meal Plan 1;0;Room_Type 1;25;2018;5;30;Online;0;0;0;123.0;0;1
INN28537;2;0;2;3;Meal Plan 1;0;Room_Type 5;5;2018;7;17;Corporate;0;0;0;143.0;1;1
INN00229;2;1;0;2;Meal Plan 1;0;Room_Type 1;15;2018;3;18;Online;0;0;0;127.0;1;0
INN06519;2;0;2;3;Meal Plan 1;0;Room_Type 1;40;2017;12;26;Online;0;0;0;64.15;0;0
INN30227;2;0;2;5;Meal Plan 2;0;Room_Type 1;277;2018;9;5;Offline;0;0;0;89.14;1;0
INN29019;2;0;0;5;Meal Plan 1;1;Room_Type 4;50;2018;5;31;Online;0;0;0;149.4;1;0
INN04944;2;0;2;3;Meal Plan 1;0;Room_Type 4;49;2017;11;12;Offline;0;0;0;60.0;0;0
INN21947;2;0;0;1;Not Selected;0;Room_Type 1;4;2018;2;12;Online;0;0;0;79.0;0;0
INN25691;1;0;1;1;Meal Plan 1;0;Room_Type 1;4;2018;8;1;Corporate;0;0;0;79.0;0;0
INN14796;2;0;0;3;Meal Plan 1;0;Room_Type 1;37;2018;10;13;Offline;0;0;0;105.0;0;0
INN19151;1;0;2;0;Meal Plan 1;0;Room_Type 1;3;2017;10;18;Corporate;0;0;0;65.0;0;0
INN31903;1;0;1;1;Meal Plan 1;0;Room_Type 1;1;2018;2;15;Online;0;0;0;85.0;0;0
INN16133;2;0;2;5;Meal Plan 1;0;Room_Type 1;167;2018;7;23;Online;0;0;0;99.45;0;1
INN15596;2;0;0;2;Not Selected;0;Room_Type 1;128;2018;9;16;Online;0;0;0;100.29;3;0
INN15426;2;0;0;1;Not Selected;0;Room_Type 1;18;2018;6;23;Online;0;0;0;89.0;0;0
INN25418;2;0;2;1;Meal Plan 2;0;Room_Type 1;110;2017;7;25;Offline;0;0;0;94.5;0;0
INN07126;2;0;0;2;Not Selected;0;Room_Type 1;22;2018;5;31;Online;0;0;0;109.0;1;0
INN23929;2;0;2;1;Meal Plan 2;0;Room_Type 1;23;2018;1;2;Offline;0;0;0;109.0;0;0
INN08396;2;0;2;4;Meal Plan 1;0;Room_Type 4;26;2018;12;4;Online;0;0;0;114.0;1;0
INN30905;2;0;2;3;Not Selected;0;Room_Type 1;223;2018;9;30;Online;0;0;0;73.96;0;1
INN31788;2;0;0;2;Meal Plan 1;0;Room_Type 1;4;2017;8;11;Corporate;0;0;0;75.0;0;0
INN33959;1;0;0;2;Meal Plan 2;0;Room_Type 1;254;2018;9;16;Offline;0;0;0;91.0;0;0
INN29282;1;0;1;1;Meal Plan 1;0;Room_Type 1;12;2018;2;6;Online;0;0;0;86.0;0;0
INN23630;2;0;2;4;Meal Plan 1;0;Room_Type 1;150;2018;7;24;Online;0;0;0;99.45;2;0
INN00128;2;2;0;2;Meal Plan 1;0;Room_Type 6;110;2018;10;14;Online;0;0;0;190.8;0;1
INN09308;1;0;1;0;Not Selected;0;Room_Type 1;4;2018;4;18;Online;0;0;0;89.0;1;0
INN34649;2;0;0;3;Meal Plan 1;0;Room_Type 1;186;2018;8;16;Offline;0;0;0;72.25;0;0
INN34353;2;0;0;1;Not Selected;0;Room_Type 1;53;2018;5;6;Online;0;0;0;125.1;0;1
INN13646;1;0;2;0;Meal Plan 2;0;Room_Type 1;386;2018;10;23;Offline;0;0;0;90.0;0;1
INN03180;2;0;0;2;Meal Plan 2;0;Room_Type 1;63;2017;9;4;Offline;0;0;0;116.0;0;0
INN07011;2;1;1;3;Meal Plan 1;0;Room_Type 1;39;2018;4;11;Online;0;0;0;121.5;2;0
INN07815;2;0;2;3;Meal Plan 1;0;Room_Type 1;42;2018;2;18;Online;0;0;0;75.56;0;1
INN35445;2;0;0;1;Meal Plan 1;0;Room_Type 1;10;2018;8;18;Online;0;0;0;140.0;2;0
INN15107;2;0;2;5;Meal Plan 1;0;Room_Type 1;81;2018;3;23;Online;0;0;0;89.31;0;0
INN29689;2;0;0;1;Meal Plan 1;0;Room_Type 4;17;2018;3;4;Online;0;0;0;108.0;0;0
INN11466;3;0;0;2;Meal Plan 1;0;Room_Type 4;25;2018;7;26;Online;0;0;0;187.0;2;0
INN13145;1;2;0;3;Not Selected;0;Room_Type 2;211;2018;5;31;Online;0;0;0;91.36;1;1
INN32627;1;0;0;3;Meal Plan 1;0;Room_Type 1;22;2018;12;8;Complementary;0;0;0;0.0;1;0
INN34277;2;0;0;2;Meal Plan 1;0;Room_Type 4;37;2017;10;22;Online;0;0;0;105.3;2;0
INN33616;2;0;1;3;Meal Plan 1;0;Room_Type 4;236;2018;10;17;Offline;0;0;0;97.6;0;1
INN06495;2;0;1;2;Meal Plan 1;0;Room_Type 1;6;2017;12;18;Online;0;0;0;87.0;0;0
INN33834;2;0;1;3;Meal Plan 1;0;Room_Type 1;285;2018;10;3;Offline;0;0;0;100.0;0;1
INN12751;2;1;0;2;Meal Plan 1;0;Room_Type 1;59;2018;7;28;Online;0;0;0;137.7;1;0
INN02829;2;0;2;3;Not Selected;0;Room_Type 1;1;2017;9;20;Online;0;0;0;102.41;0;0
INN32964;2;1;0;2;Meal Plan 1;0;Room_Type 1;186;2018;8;3;Online;0;0;0;121.5;0;1
INN01905;2;0;0;3;Meal Plan 1;0;Room_Type 1;0;2017;8;5;Online;0;0;0;90.0;2;0
INN24609;2;0;1;1;Meal Plan 1;0;Room_Type 2;180;2018;7;23;Online;0;0;0;96.3;0;1
INN26866;2;1;2;3;Meal Plan 1;0;Room_Type 4;186;2018;7;28;Online;0;0;0;111.76;1;1
INN22063;2;0;2;0;Meal Plan 1;0;Room_Type 1;146;2018;4;24;Offline;0;0;0;95.0;0;1
INN05165;1;0;0;2;Meal Plan 1;0;Room_Type 4;31;2018;3;24;Online;0;0;0;144.9;0;1
INN18540;1;0;0;3;Meal Plan 1;0;Room_Type 1;12;2017;10;7;Online;0;0;0;139.0;1;0
